"HolderAddress","Balance","PendingBalanceUpdate"
"0xda34aa4ad1ee3cedffbbd837458a4d36cb68b1f2","2,249.061410940864423102","No"
"0x0357bd334eed2712fac79aeb98d3851160efb00a","2,247.88","No"
"0x81c6b95265496a673826f7acd3388de71217b8e1","2,247.118800284941108725","No"
"0xf4082c3bfb71d49a836f8295bccff61171fc527c","2,246.222075466131112443","No"
"0x1bc8531ffb57a58d3aece3d328428166c29ad966","2,244.102991651914455949","No"
"0x828daba5ff20d9613b77fb65760432f76451bff0","2,242.758204182508918572","No"
"0x52b0ccb1f878b2d11ca98385b50e51e70853c007","2,235.7311070199384326","No"
"0x243a4f33b4a9b3a45aded0c291cd64716ca80a8e","2,230.775581989945788121","No"
"0x429ad64fec22bc0616d56ed2a48d32dbc9c8d0d6","2,230.104937133875797718","No"
"0x41679958bba0b0aaffcda35d983a15495cfd100d","2,226.664915297685841277","No"
"0x2c93d4e09ba97019126dd1a3c5e5e5a5ebbb35a1","2,226.377227225037558533","No"
"0x920ea74c3b483808a017107dd15cf580669260b7","2,225.154338375340938449","No"
"0x0313580c6840d0e32a42beed4f4f832d011ef473","2,225.099238585036888021","No"
"0x815ce6a8fd49c08a7f6fe642d1c5642f91817709","2,224.531780175987878599","No"
"0x76e45f298be6922b3ef374d99b8ac90d4a658e92","2,224.191779700040968453","No"
"0x658fe9711c6ca7fcf02dd6ccde6a577be0650798","2,216.16313760467358819","No"
"0xe858ed0ec5449368d3a8948bb17dc2e83c937260","2,211.193603959193770095","No"
"0xf7aefb9ff7449c1ba7aa44f1711bd8cb1f987d99","2,205.828258419539447223","No"
"0x1cbc4db2e34d6eb3a7d8bdcba801ee1ffd1f371a","2,204.472645673609","No"
"0x5a4462aeb67f9ec337581255e5b702109d12bbbf","2,200","No"
"0x90b6189991cdee242657241b79e05aacd2e13c2d","2,200","No"
"0x81426b24b9b0f89ec51ea61792a04ae754cfc9c7","2,197.462166481422469191","No"
"0xcc7de245b10623e44d7fb06f7047dde9617340f0","2,196.540653898765555986","No"
"0xe97022e3e50ac76d20f5138141d79f65acf3bc82","2,195.805999232502529781","No"
"0x0c9da459acdfa125046c050072d3727534859855","2,193.393731511921767014","No"
"0x503dcbb3d947540a5f2263b16e01d6301e18aa91","2,191.981441866926149525","No"
"0xa0475d41e51daa93f7d76e2ff05566a82735628a","2,191.844216150741637734","No"
"0xdfc05b847ea4e7a7f4add349de688050528350cd","2,190.074953387262255317","No"
"0x6702a4369c0127c72d9a568e9697e338eb53dd1b","2,188.356080408952309966","No"
"0x085c60c4fdab98f3a15ebec4e7509c8118ad774f","2,187.477163639709692354","No"
"0x3d66003809e188f9c0ece455a353c1119df62a5c","2,187","No"
"0x602ffb383898e92dfcd42a363814fe8dec477ddf","2,186.737557636601111359","No"
"0x6cc4ae6daa129dc6b45743db40c65001c0692fbe","2,184.24666184814829131","No"
"0x6cf2489e91c8bd494d7cc114b7de866faefca9b5","2,181.298939652347977421","No"
"0x7b86e75b55b66b3c92db70f1b9d7c9b912e763fd","2,178.678811052875234749","No"
"0x6fa0497156c6019c7a729b193b111ea9fc9e6dca","2,178.258972393972318371","No"
"0x6a44f547f64f576ac9f362cc15e0b2fe54606e95","2,176.121283683834513451","No"
"0x294b300c4216b1c6bc003ddf50335725f0a10e55","2,171.995109904882787916","No"
"0x6fdfc9c586217508528a804c68977da399f85553","2,171","No"
"0x8d03a1c5f43aa7a65dbe0cc5b7dec0c14972a073","2,169.177569630970588253","No"
"0x529621b820c89919b6b2ff69f79d6fee0fc2fe52","2,167.900668207175587782","No"
"0x4dd58ca2c7d4c94ad01244f1ba1aa8fd1007f62d","2,167.034615128528573774","No"
"0x23e382a1d096f29d05f451ddc8d5ba6de4a9c398","2,166.265831656758244494","No"
"0xc15a9f30e09e723f5ab304f2b6476e5edb2627a7","2,165.687603925368797531","No"
"0xbfc7e3604c3bb518a4a15f8ceeaf06ed48ac0de2","2,164.474063238561315245","No"
"0x6563540d8a8b2c0a2e8f31e6254b990d7c9d0192","2,163.48782618993438458","No"
"0x7984704d072273a99ef6f28ed2a3e794c21aabf4","2,162.150319400033020626","No"
"0x0b8bcfd4473399fd69128941c95216d3d8935995","2,160.569102981815553222","No"
"0x01d82047c4a758b7d5c94f45ffad6fe48f5d8ec0","2,160.292309099219976685","No"
"0x4a3151b8d29c35f7edf54009083eb00ecd9b64e6","2,159.96831004269449437","No"
"0xf29c4f69b3f37d799c55c03c6921c0dc04ba62dc","2,159.756676406362272147","No"
"0x16d59f67bd39ac0d952e48648548217b62183403","2,159.202260658576159157","No"
"0xb36b9c98e219ed21e171beb03c0feab614fe4a4a","2,158.840738306252377878","No"
"0xde39ec59bad4fa6b275e627546decd698d121401","2,157.615976401655143475","No"
"0x4dd4e7b3f1f3bc014b06f5709e9cc324f8c663e2","2,153.672058672409067152","No"
"0x6d2203690fd2049b35f38a185da11d070730133b","2,153.411531936421981263","No"
"0xcb35422dc0c73851a2b35b0d423b68111a9d54c9","2,152.675614736725709975","No"
"0xc3d05c437c792adf996b2f7e1108ec3b51f87259","2,151.009712080261949254","No"
"0xbec25b4efcf041d30bd8cf7e9614aabafb52b839","2,151","No"
"0x0ab24b4d422b906ad4866c55df29745dc536d1b6","2,150.228552953562838601","No"
"0xa09378a348fec3836cb8b00ec63f55b615538392","2,150","No"
"0x720d040b49f360d904ca0e329c638e2b9026fce6","2,149.944169491862097571","No"
"0xad8646be42545c698a21170c60a2dbd06a0d0342","2,147.014468878300985169","No"
"0x54d8e8fb753cabb05600b8a04e536def9f42e3d6","2,144.568641032114072775","No"
"0x054f0c5fa777afba04e977b9697fef8086da33e7","2,143.270686280833705136","No"
"0x299164965d606227b843f239fd945a67d402aca9","2,142.059006802080231553","No"
"0x8a3e8f983ee94626cb3e95683adf8b040e91d828","2,141.343056681221235508","No"
"0x6150684b01f4a5258289204105840b1e242fc97f","2,139.393887237346632665","No"
"0x230091867144699da607e5005b336ab09f923c3f","2,139.312546373257674068","No"
"0x63e62588330657c99ba79139e7c21af0c0db1e7e","2,136.223773012090433507","No"
"0x3c3cd4a5900697abc8c81474e764ff145ef6c4a2","2,133.532645341725482272","No"
"0x48be4a3b8149ff86bccf7b7d71eb2ec0fcbb8c12","2,130.732191358765386013","No"
"0xaf6e7ef0f9ed08c3b03513169b11b01f83cfb14f","2,130.157029171675757985","No"
"0xd3e902535beb3a87ae3a4e8f81d8eb44c0b95fc8","2,126.952850077748003535","No"
"0xc5a2759468c973b1f7468930ecbda3cfd3423206","2,125.235774332584118688","No"
"0x08afbbd3c83f214e1c8b4a9608b32b25d58b1446","2,124.042412092793613484","No"
"0xc927bea4a65281ac1919b57dbd7cad35922aef12","2,122.391923835361789094","No"
"0x09f2ec0a93583b78156088f0f023a7a128c440f8","2,119.375537751986320833","No"
"0x2d1a04e4b82fac21dbda54a1c8b7f014c4960921","2,119.010171227672202945","No"
"0xedf3321f28e5f89f1750439c207cec5683411307","2,117.68129409052458728","No"
"0x0f8d5610d67e2e307ffc7d6abf4f07f92d6f5e3e","2,117.444730962797411811","No"
"0xbc76bab3354a577394f143badf26f5374a7915ae","2,116.219849181307633683","No"
"0x5415fe0c9f71eec5a46b8aa60ea8d8d58f14db67","2,115.960834116284815068","No"
"0x190377dd22ed2a6626ae395034aa9e7498ea3523","2,115.117749334403983254","No"
"0x7393cea3c4d03e978d039e9ec770bf0270f9b780","2,114.756269667624977302","No"
"0xbc63131d6570a195a758ccf0f90a4609e8e28200","2,113.207145943495777668","No"
"0x62a8fa898f6f58a0c59f67b0c2684849de68bf12","2,112.721201726840261418","No"
"0x05efe3fe9eebd2d56759b52f6e9c2e4ff5c43c64","2,112.512771116619611291","No"
"0x487f432724f1ef1ce7c05359b359316a22b16997","2,111.511961462646913677","No"
"0x33299b6a6762084d82c19a40b181e47f45e4cba1","2,105.574172491286426104","No"
"0xb190d365784d7b7decda84f44d58ceb22affc177","2,101.59793121257418728","No"
"0x5497d6f956a4e4d0a4016e28a755271072156a1a","2,100","No"
"0x13aed0cf188f9984e6bbdbc3c789668fcc676363","2,100","No"
"0x0acdec6885cd9d6616946239466db75ddb1b13fe","2,097.330717858368412144","No"
"0xf1fc5017f4f00673607a8e73d527b8b559339dea","2,095.973680943527109504","No"
"0x471b432e40014a3f6a6a03eed9f921201361865d","2,095.56635239390338606","No"
"0x349309a3261daa874bd961956c85e72b3f83b9c6","2,095.560952019213941529","No"
"0xeda0f6b5c6b4089f0f24478827093df8eb43e942","2,094.302067411968072807","No"
"0x9cef5f7c0bf0675715678a7414ec9840d2d099d6","2,088.253156710238105158","No"
"0x0db6fd994cc198b994759c06484d9cdc90e92018","2,084.23319786866800284","No"
"0x15354c9f64ab1d03e48e990bb946069ad1212a11","2,082.882463844923086351","No"
"0xfb748f41e51ca14b5eedb72c72dbba0350b67550","2,082.197150361474641399","No"
"0x0cfd97a05cfb7c43c4374c22dbdee6ee3b3b2379","2,081.631711461408940156","No"
"0x949ded0ded9b781012e3e7d14a0d7818dc83dfbb","2,073.990367457252502346","No"
"0x17cc6042605381c158d2adab487434bde79aa61c","2,073.184896088673462195","No"
"0x1e463dfb80aab22c65931327fd06f70b7fe8d213","2,073.166423686998773712","No"
"0x3364bae16baf47189a90b2b866c2ab823148d428","2,070.437939413878874092","No"
"0x64522fe0b45a5c91d18b680d8fb71fbe00afe839","2,069.982246885957409922","No"
"0xe43a26587c953e4af16024e5307289690fb578c3","2,068.558013114462957789","No"
"0xad17e8e695168c9f46ecf6c4c1deaea23dc0e10b","2,068.18597523142007466","No"
"0x49b7ff64cacd752188e9697de238b88ac1049a07","2,067.804019458963154668","No"
"0x62a35bbe7852e778e9eec8a73636442308b5c1d0","2,067.698650268271432803","No"
"0x762f9161123d70710a785d9e79f8dd3351369d15","2,065.927133377346250692","No"
"0x69f11436fe33b31ace963defe3fe4ca28920a2f9","2,065.834428882455588613","No"
"0x3fb6bde8fe19426d26761db294bd5cd616553f25","2,062.989194177529487483","No"
"0x00be96f0c2c2e69cdc3c904118218fbbffaf423f","2,062.38200190222488513","No"
"0xe6b629f4e45cf07480633ff15c311b63c858c4e2","2,060.940579455216816711","No"
"0x6a84fcaf1d28d2bb78111b1c0fb8d991ea82ecb2","2,059.212689921384116259","No"
"0x653d693c39473b235e104ab035a464a95e749dc1","2,057.399935249210967279","No"
"0x457186f0da23ee366ce8c2e7c46a3deb531a5f8f","2,055","No"
"0xefafb0c11aa00ee56487a448991927ac548a7045","2,053.528599064843335321","No"
"0xef7aff8189d2a8b03adf7faeba6b7794f8e6c004","2,052.990394473987937113","No"
"0xd4aed0d3b62c23ac0827c8cdaa46c1fc9640f8ce","2,051.931213973331876962","No"
"0x323394d4cbb8002bbc6512848992b6c560147a0e","2,050.475168471905138615","No"
"0x0af7888ad6c2e6cc11434c2717d643a1a8239e24","2,049.828943265534360678","No"
"0x16ef6daef6ef1e8a3f8628eccfec5f7d0a067f6e","2,049.410623689752695211","No"
"0xb167ef569341ea090eb998eb0ac7c06e6acbd754","2,047.76549727894884276","No"
"0xc5408b7d30e3e6a55578875181fc3c9cea391be0","2,047.1516865948024459","No"
"0xd5b927956057075377263aab7f8afc12f85100db","2,046.102495853115283281","No"
"0x2b6fa98f8c7e2eaa729264935c997f4df3bd50d1","2,043.598621765458742083","No"
"0xa52915019dd89c3030d5402f7a280f24859da014","2,041.387043078072699594","No"
"0x37f2951e57c9ee7205ab86941651ac634143d5ff","2,040.167202292492555414","No"
"0xf734bcacb5a81534f7d9be0de232280f6dae0937","2,039.024822223380528053","No"
"0x3815ccc4582b3fc7311d8a4cea523ded5630cea9","2,038.20940249448034393","No"
"0x75a6e1f40fef3007d69fe8b651b25b36c6c16574","2,037.19881182401155018","No"
"0x7fe44601fff9c4fdd7a6b74bfb8e34a10a22e43d","2,035.02644799367318141","No"
"0x5076c5f1630b091516543b068704d383096ceda1","2,030.453508826101041812","No"
"0x8cba34e0acbcd68a40c88dc59f5027234ab467d2","2,029.188201987864924571","No"
"0x45ddd12f93cd381bac890ac00a3045616c769f9d","2,027.394606218551228007","No"
"0xd129050f67a57160aae7d3734c9355cb144c1bd6","2,021","No"
"0xe39c47e7f3179eb67a3cc372ea5a4a041ad98cb0","2,020.910020686918823781","No"
"0xfeb7e3fe76a60658221033a5e8f6c652ba8fadf1","2,020.631196908707611172","No"
"0xfa93ce8c6dab789e822d1b34bd3a16e3aeb9a75f","2,018.817607784841615559","No"
"0xa4c6db0a39db92b006bfb7b96617e960d80c4d22","2,017.379082092755191786","No"
"0x9d19c92145f5c09de37f4b45b9d72451f628e6b3","2,017.263605151094805395","No"
"0x50eadd1ba97b4c9c408599833aa525af565d1f3e","2,017.01593778286674181","No"
"0xd85cdb2485350a056a11b13547a75134d5b7cb45","2,016.34188122594383918","No"
"0xbab4f9b8e137f27f67598547ea723de8c7d425e6","2,013.358155363067019031","No"
"0x8bf5dfa953bfd1016f34472bcf6b07d6db11d47c","2,013.04062026288482773","No"
"0x7b2c951f682d5318b844cab2012ec1a4ddde170d","2,011.630865511478209694","No"
"0x78ccf919eb8e52bc6a59a49352a7c79c2ab7aba6","2,010.626200968544852095","No"
"0x4a13707c75fe0612450a1048bade538602b3de8a","2,010.110245937459942966","No"
"0xd202f28a8af823e4f10eaa7e4b1fb576c81018a5","2,009.759761175720523659","No"
"0xb1aa3614717bcdb316847ab6e1d5de539d70d7eb","2,009.041545879225791703","No"
"0x46bc4a063a807f98827f0937189c5383c2cf25f8","2,007.8893802","No"
"0x17368cc46a601bdf7075142f74b741539109c179","2,007.809466167853776991","No"
"0xf7aaa7eb494ac38580ad67bb5afbf332ea9af44a","2,006.864902984312707548","No"
"0x2b145bea2a51f025bf7b1a854733141f334c050a","2,006.715253003119573408","No"
"0xe7dd27fc974fc00d3dac503cc0547396be870a22","2,004.674396948526948078","No"
"0xbd920b49f0f7c86b828f806b8fcbff44ed17fabd","2,004.095985959478701847","No"
"0xf8e1b6b3071de498495347bf2970d3da9edf78fb","2,003.597267339186677235","No"
"0xd579985f6aad6f878b0c732144a8cca09ae3fb5c","2,003.202439884126219654","No"
"0xc844535bef4f7189a54b56a09c976a6eb5c92a1e","2,002.664396839681078906","No"
"0x5184f07c51980a4e26492215a3e6c0bdf1467867","2,001.987122517394899666","No"
"0x432d08ee3850c3c14d7a60186f503e72922470d2","2,001.9429780160215192","No"
"0x77c2f944b325a4efa756eb8ebed4e0ac2b4cf824","2,000.999999999999737856","No"
"0x8c854fe249de64dc345d0896c3f4054269025219","2,000.964205844070344256","No"
"0xe57dab3f048c777d92e8cb10fa3bd7a01f2b3126","2,000.820350942347761401","No"
"0x5d528ba03e4865d26b82bf38e30772370ac0993d","2,000.427918695658289265","No"
"0x19aa556940b904d955a689de9300a9828c837971","2,000.236481394527533432","No"
"0xd9abcafe367d1ca3ce800677ecaa4e91779deefa","2,000.000031685049080292","No"
"0x3707a54ed665bf0cafd660aaaab9a93ab47f40c7","2,000.000000383248855283","No"
"0x6fe20bed10a276d6eafc3a7343f3d575fdfa2634","2,000","No"
"0x672216812f743e9bff670faec13235c1f7934663","2,000","No"
"0x40bd1676acf10f536af1fd21df9b24915b771b63","2,000","No"
"0xedbb2a6ff2c4acbece72351ab767b77f068dc879","2,000","No"
"0x30ec142ebb35e30fe9e0e9d438acbb5116dec273","2,000","No"
"0x7f726a236a64c91a8ed8619f4f759976e66602d2","2,000","No"
"0x988adc83ef03efb9b2369ce255ca7fdebb2909b4","2,000","No"
"0xc4394588e79ceacc114e83345ad406d47285d45c","2,000","No"
"0xcfad56cf9090da7c0fb22a7e262434c89f548cd0","2,000","No"
"0xc87fddf98a8eede401a7375e99c68527c3ddc16f","2,000","No"
"0xf87749cbfd386760ff3f47802e474c621eaf2e45","2,000","No"
"0x03a7538b57229c1a96f080623b2efcf50894a4a3","2,000","No"
"0x163b3627eddc1a1623ab590e0b26d06fea08a398","2,000","No"
"0x0b34cc6ad27a002c20323e31de507bb317b3babf","2,000","No"
"0x4eb7c2bc224d7753bbe6560c0a1afa71d12e3e82","2,000","No"
"0x29b318c8dd1600ed546da34785a67c6dba323ac4","2,000","No"
"0xe6651d3799ecbc4de0d67eca34c0130fc8b541eb","2,000","No"
"0x03a6b4a53e51ba32ba79f93e10124083514b7c37","1,998.981595269876304231","No"
"0xf4c4cc51d305c2d7a8f44802d61e1edf784ff2bf","1,998.7466494295702653","No"
"0x8abb89650d25ea5a3b8585ce44580b74d418c3bf","1,997.81838631137720951","No"
"0xab5c427ea0b803c3e4f2d50da147fbee88629a5b","1,997.578011101025978133","No"
"0x6b94915ac0c55d10a65ec17f054e221d41351363","1,996.088898330995135178","No"
"0x08e77cdf8231bc35c53a7d25c4af3cebc3253713","1,995.539727509554401114","No"
"0x6bcb7f4d3c67a988121309e6b1e3bcbca63332ec","1,995.033793145523870811","No"
"0x14e0deebc07820fbc660e353cc590352c7457d80","1,991.135467895515211698","No"
"0xb4b9754c076cef7f057d6cccfee07739b40b3730","1,990.712421387840743899","No"
"0x8e1fd9d5eac794555594b9b9f700bc37da6aeab1","1,989.91435977804646855","No"
"0xda29eb33179b3e737fd4b184418893015d51470c","1,989.339245240912766417","No"
"0x75a0b4ff139324aed89a4a67a7f02cdd443a7e1b","1,981.196933004082811061","No"
"0x7a08abe3b0958c2ac2c8468ac5d5fc7ed41e17f8","1,980.426849809935971553","No"
"0x7d0ce18858695ffdcdc17228a9f7efa90e02e97b","1,977.950842870591913648","No"
"0x9c1dd546d3c775110a49b342086b664b1e867f00","1,977.530069968276674145","No"
"0xdcbfc7a1dc3cef7ca1ec6f4cd6fc8aca787eef3b","1,976.863420218428230972","No"
"0xf2435592263ad4f6f1d4e3a6b865dc397d898797","1,974.233425596584223467","No"
"0xe4ec3aced0a10f7532250ecbc1e05940094e3c95","1,972.115122445626663234","No"
"0x70a459c780c4aac05b9365be0074982179da960e","1,971.904802197498237734","No"
"0x6ec9113f40c4f278f022b518e4c51f3dfd5a51f7","1,971.293707330106104626","No"
"0x96e56758fc878946c8e890fb4181d27edf71dc48","1,971.134318795966292157","No"
"0xb50c9841af6ae208d5d4fd712725d5fbeb0710f9","1,970.384576907446887136","No"
"0x08652910408c98c0005b4d536dffe4ef96061040","1,969.952992787795447689","No"
"0xd154f4e17e17071c97adbed5bbf4c9fb2697ca20","1,965.194084341332577901","No"
"0xf75b488e852d8535ff1c9931fe0fad835360404d","1,962.870101843549626295","No"
"0x63d21a3eaccd05c8a93e7012358ba2d6d498b8fe","1,955.239408985075323836","No"
"0x0e79355fdd6551eadaba064ecfb35c85c0721501","1,953.070104925365384785","No"
"0x183d2be58e488eac347a19751a11930655a1ddae","1,951.690069622159410655","No"
"0x90422db174bf0b1d8a7deaa5ee49bc99b8ac9db7","1,951.046762652154621291","No"
"0x506ec99d57d7cebf8e52c85866453de4cab4cfec","1,948.889541577700641484","No"
"0xb69b94b303c838a07fd41912aa39c671b03ceeaf","1,947.406962052313534407","No"
"0xdbe08582018dd18ffe3df3ec2a7788e4b64b8f69","1,942.337113804988936258","No"
"0x10867fab4794f3b3fc35ea027d120a8e5e5f0b4f","1,938.706985870412791786","No"
"0x712e1f33d5dd8fa7eca2b2455871e06056e44a37","1,938.184738895481395136","No"
"0x98252bb866b6eaf639dc3bcbe35b7eb9b6bc2e05","1,937.903424332963811066","No"
"0x984959fd0fad90da99ee3bcebb2796d51a1dd8e1","1,937.286998976991219567","No"
"0x1159bc1a57cd0d89c312b989d0abab026ec7f5be","1,937.25617911082012975","No"
"0xfed861ec0e08ae56c79272dc2d938443ac66b8cd","1,937.244674195169039332","No"
"0x78238d85ee8baafc2a8b2251ff8eba9457e29da8","1,933.574396856588134431","No"
"0x6dcc70cb907d0f9a449586735a1e0fda5a43ab10","1,931.356685196420997629","No"
"0xf612e7b01ac664cae0a09adceec24ab8726ad98b","1,929.31412929346610809","No"
"0xcda91dd6e9211baa3b744f280993f6013f2ba4a1","1,928.10612817994292855","No"
"0xb1c370637b074bd766a43023e4128ff658cb8a96","1,927.366997056360671108","No"
"0xfa2fe46028527775261a52a010efc7d6ec267af9","1,922.90430565668327539","No"
"0xd245d215d4655991a931a044b118327e650c22dc","1,922.43150383780118652","No"
"0x7bdb0dbe77078ada01f75320e34fb2d6fb68bf19","1,922","No"
"0x4c4e2b618dc9f28dd6cbb5f1a024fead3249c2c8","1,914.892015601317549425","No"
"0x9f2301960df3d3c97d891362d716f42e93d35d1e","1,914.830909220309284127","No"
"0xb7448003020937e4f65fc0b6faa60323f616d02a","1,914.063225931131438946","No"
"0x25751b0843f7081f908be68402c82b2ab15cab9c","1,912.581604950879851005","No"
"0x69cece38536e31367492b315094aa2426cbadb23","1,909.137345839153748677","No"
"0xe2d17ec99b9e7e5f818543bb3debeb73bc8f8156","1,907","No"
"0x160310ba7b75f70c519bcbfcc3ec5842a496c0ed","1,904.971034549286091685","No"
"0xaa84ecfb4533bfd50c0da81d91ff03dc284f492f","1,903.562043053405704125","No"
"0xdabcfba58b85cf2d3be62ffbb1c9a36876e904e7","1,903.270332532393967515","No"
"0x9ce73b7e864c60b9b1e2f32853264e1a5e5ecee5","1,903.027125736564470817","No"
"0xd80181c5c7c16d227c5c48648a1be07c3c05ab4f","1,900.812091949457663408","No"
"0xd23d4d0767e2a7f5061880844cea8f40e09a3f2c","1,900","No"
"0xabab43fbbd2eb551d28335795b04aab5a9b10b23","1,897.175869851390860727","No"
"0x5d72f2b6f13e0df105ff5ac9bda6eb66ca6506bd","1,893.579270614980533314","No"
"0x4db7341c5398cba157a3e1a2412fd9f77c5d53ea","1,892.801107924487341331","No"
"0x5961efc9a54ad0346dcbf37e8e52530e148e0e46","1,892.722572508010854541","No"
"0xd1e221ee26e9f90466aab623cecac26eb4f86531","1,891.153372839372924283","No"
"0x1df2cb4a9ce0382b4bd200dd57146203f535d0ee","1,889","No"
"0x7c7be16613a28448b7d0def32bb6e9051bf12bc6","1,887.096262327371089354","No"
"0xcaa5dc37c078dbf9bc34eaaa5fd1956465b00fb4","1,886.937065429496676553","No"
"0x457fdd208413e0fc75beff6f050ba2e0491f4d78","1,886.276484659682838196","No"
"0xb8f8cc76638cdc98789dd50799bf8382228975be","1,883.545421825194422166","No"
"0xa04044d1d75aa8a45cfbd61d4f66686194a07b15","1,882.878292928513593135","No"
"0x9c423adaf37786cc5e9d43fd5ffcd953c4462174","1,882.472834838632090822","No"
"0xb285b99320c1ab195f3e21ce0c98fac6cfa79d51","1,880.319098551280567325","No"
"0x7d1082f233ff044d6a9d134428b20dab2f2542a2","1,878.764063678494187192","No"
"0x16e9f17c1ab5d67b3f4f83ddc377e6e9e6f9decd","1,877.75545326323028549","No"
"0x595b6ec1dd6dbeba3da23224442e00ddc5283af8","1,875.851275006289519219","No"
"0xad923a2c69235732375b0dcbc810aa1d437ace38","1,875.685931979941374115","No"
"0x6f68bc1be53877725e0e293b237c29f5817bd836","1,875.32497318761924148","No"
"0xd0cec36a404f0e00e5d2481d832fa54b808c25fc","1,874.504996064067705629","No"
"0xb9d53cd975fd81038efbdd65d4f92e2ea546ecac","1,871.575997341921949405","No"
"0xbeac850f1b7624d68f6a1d4ffc9d0c2f0d52d723","1,871.248430908008369576","No"
"0x2e092617d91b8ec7cb81df89bb47918bd25d8ac3","1,866.115978718501185393","No"
"0x17f5bb7bd7ca529d6a506730ef7dcf668f7b414a","1,860.39354090103841675","No"
"0x292ab3ebe8ab8ff36bcc61321db5404f24262fed","1,860.20278296419365863","No"
"0xf3c94cd5a2745b65b2811ace22873e0dbb658eaa","1,855.973034799911495185","No"
"0x890522191553c2b3784dd62cd1c88a48bb4e28fd","1,853.947765817051617248","No"
"0xa9bf7c45fb4ff8dacdae607be56aeaefaa005239","1,853.883623738287773959","No"
"0x546a38af767523df77f8147e243932c27fff58d8","1,852.730676184880292968","No"
"0x7baa11009a92fa1893c29021565971c0309bdd6c","1,851.873993635820571312","No"
"0x84b83738cc80a882bb27402e3645daead3fb90c9","1,850","No"
"0xbe23c7e088c624a0cfe8ff46fbaf2cca840ea30d","1,847.145455379699488277","No"
"0x9a702348d894ee4481d1b16af173c5a7fd8690ca","1,846.933942630199838018","No"
"0x7ff35fc75911c8058f9f672a54a52365976cd80b","1,845.829898229326675632","No"
"0x4b9d488eeac02f059ddcba5c4b296e614578dbff","1,845","No"
"0x95a43c71b1f637d022c5697e290f6b1d56d70741","1,843.557783118364484658","No"
"0x3cf40006f454cb8afc0f2e4afcfef6b4bffea17e","1,840.819372096832023835","No"
"0x3dbce1bfa20ae0062bccec091edc77ab5ff4ff38","1,838.078999559002571934","No"
"0xc898ef93f49b7b1546135c3e9044e002a149b68e","1,833.097293686045813856","No"
"0xad3b67bca8935cb510c8d18bd45f0b94f54a968f","1,833.044738427136223777","No"
"0x64beb4f95bc39e7ea8a5bdc76e89e6fa4acd80bd","1,831.079778427170908636","No"
"0x8a52bf7c47f249115873dba1f1c204013f9d9961","1,830.483182722732218445","No"
"0x2158a14075ee29f19fade3985ad6201350dd84a8","1,827.335785261438376284","No"
"0x27e121bfb21f631496ad5b9783d049facbdd411e","1,826.886769123200614216","No"
"0xbe8be1567a47ef63facd7bb3c7015cee7f8296ba","1,825.651581258571181078","No"
"0x0e31a1eab444b234e80690f4aebd37cfd38def02","1,825.610167620458899018","No"
"0xdd020baa6927914d733a0e03f090b5562d983adc","1,824.705651626520167013","No"
"0x57c0fcd956b18f2db5104a6eeee7b2dcb5575809","1,821.783191392596451426","No"
"0x9eeb74d20f288ed1d2adb6887642ffea656bef2f","1,820.992969252689047994","No"
"0xfbf4321f0081f0470854d4600f827d5d36eb81b2","1,820.18422203663828308","No"
"0x2a5a43b2a0e5a818b53701e9b9869de6d3275485","1,819.14813182692769417","No"
"0x82f4fcb33052c9961fe8da852e698ba1eb345baa","1,818.394384403771086154","No"
"0x24f94b60bdd61a78646826f22f3feadde7dad705","1,810.888540993795541543","No"
"0xdb2659a57b891bb08f3d160870f63acb3ea17e32","1,809.171484570726302207","No"
"0xf4621f614e33de47dc59fb9e4a8c3b7d9fa3c26b","1,809","No"
"0x9be5bdb622e6f32032124aa3eebb80a8b1c3d52f","1,808.770753478438459176","No"
"0x97e22f2f0edc6edfc505e2cc66682ac132d871c1","1,807.624577283226338414","No"
"0x054079a8f06fc4a22709b389be393a378a5d89ee","1,807.234522994610443063","No"
"0xf749ff4f69fef37e5e3ec18d41faf861623db822","1,807.046896239020180946","No"
"0x57986e0f27ad2997f06f960c86f962b9e5dd4d00","1,805.506212503549417058","No"
"0xe47d31920a6790d2f40b8c262be80a104ed2b968","1,804.690118340224214957","No"
"0xb303b7130c6c393ff154fbab940084aec002147a","1,804.494852983754299664","No"
"0x315fd29ca10b03ea6c98d2a417f7575f3632c868","1,803.459706944316525651","No"
"0xda599dedef2d8c00c01cd047bbbedc7399ad5908","1,803.250427322279211505","No"
"0x5c0081f5e2479187a6ec315ac7f83b9e9e200d32","1,801.767324985517344872","No"
"0x235826e262f46e007eec670523d5f022b85a5df2","1,800.678570490383826559","No"
"0x7182794012330709123b208c0c47668cd57c4422","1,800.638539757059473877","No"
"0xacf98af36845ec9aeda29feed2907ea287388cf3","1,800.561457552401515139","No"
"0x3dfc4d5ae33679ec10e14ce172b0d5080f51170f","1,799.119522651604801433","No"
"0x70cce81ec590dde313f54d767a75319a6e6aaa35","1,797.814270742582210424","No"
"0x4f59ffbf1b6808ee60c20a4422ef43177d35821f","1,797.620502663761930603","No"
"0xb8839aa8cdb0a6195cf0fe84db8806290daaf95c","1,796.87208697449472671","No"
"0x0f19efc2e0fb5db01c1b79e20edba6eab98da1aa","1,793.316565666551262517","No"
"0x7276bc04e333e310855bff0583873b8cb55d17e5","1,791.530044151748793061","No"
"0x98c8f0e86d74d856494791a84e976c389bf47673","1,789.959794211220313207","No"
